"","1.X","1.Y","2.X","2.Y","3.X","3.Y","4.X","4.Y","5.X","5.Y","6.X","6.Y","7.X","7.Y","8.X","8.Y","9.X","9.Y","10.X","10.Y","11.X","11.Y","12.X","12.Y"
"0",0.376013997550031,0.111807229836912,0.301396929519139,0.0623193977120079,0.194440090412271,0.0791809564866593,-0.00727012329567701,0.0325143078668284,-0.248117316595123,0.0645437538461814,-0.205543784190473,0.0458784662005939,-0.328220434071465,0.04729468484158,-0.396563346496876,-0.0257123585770418,-0.26562468352324,-0.059125967687392,-0.0587280346125228,-0.167400660737703,0.28540606249673,-0.126300566778009,0.352810642807207,-0.064999243010617
"1",0.383846416800917,0.107115559426024,0.296109901783071,0.0460685174717515,0.185869291209709,0.080354886597127,-0.0246030428392147,0.0218980992629359,-0.249987360137333,0.0723729579674735,-0.208488139864155,0.0452943874277237,-0.325132048899343,0.0616335717652108,-0.381542931652609,-0.0262668937258198,-0.25205014461944,-0.0796424233296632,-0.0862879878326287,-0.160451138400932,0.291167511099802,-0.121390430006094,0.371098534951224,-0.0469870944557367
"2",0.38498493934896,0.112561755823412,0.300968567234105,0.0559836479326995,0.178581193971851,0.0831302978836165,-0.0338385948971082,0.0271696936160583,-0.245567571490495,0.0596950029063273,-0.207623097381808,0.0376157626508766,-0.322433003627938,0.0564634129031936,-0.380237121923682,-0.0110435627765978,-0.26695102527139,-0.0676896897901826,-0.0642485348499469,-0.169649301512792,0.29277963436239,-0.123435535735264,0.363584614525061,-0.060801483901347
"3",0.381305482966045,0.115248895272383,0.286474521141115,0.0459948188592384,0.179796042473483,0.0728706164549947,-0.010975881125205,0.0169815311286913,-0.241816887403412,0.0656087259588839,-0.186696954797721,0.0379416760661847,-0.328523353504549,0.0569160491244769,-0.408249292741147,-0.0151875157523122,-0.270015061537411,-0.062223094834595,-0.0613566849667002,-0.164882208317597,0.295954366902658,-0.12113458529174,0.364103702592844,-0.0481349086686091
"4",0.381881246140813,0.107438591079972,0.291805388948228,0.0438134367998052,0.16429647978406,0.0817877042255414,-0.0238743593506828,0.028296621833278,-0.237100603050346,0.0797210080916168,-0.205002947464084,0.0570456494656943,-0.301873403893684,0.0533351797071778,-0.389685319969732,-0.036923895902911,-0.278204928540495,-0.063593550676374,-0.0697629417999826,-0.18279011728313,0.276758926837161,-0.134961551614301,0.390762462358745,-0.0331690757263696
"5",0.399494868675594,0.0813965182332635,0.306714280084497,0.0377511058978985,0.180444721381665,0.0602317888115868,-0.0279374837247413,0.0196526297640041,-0.243391850539504,0.048297472960082,-0.208807565254444,0.0325191676161334,-0.316788113715803,0.0370814133893055,-0.396205358181348,-0.0200128873372484,-0.283355773243905,-0.0488920514665612,-0.078888044582992,-0.126675553399255,0.284459039974942,-0.0905175158988026,0.38426127912604,-0.0308320885704072
"6",0.384383550911704,0.0899236573814953,0.300674745577545,0.0476186039131927,0.171973962515956,0.0799972816519207,-0.0286933562869735,0.0248288109604365,-0.251121893380431,0.0633500318839977,-0.213118980238772,0.0427183255599302,-0.322501601507251,0.0509298686088182,-0.390145106186363,-0.0188708512168527,-0.270885028118871,-0.0580170504206218,-0.0421252571873878,-0.159441288497208,0.291842853684207,-0.115186533200017,0.369716110216635,-0.0478508566250924
"7",0.387776298150779,0.107455848356347,0.297447145515933,0.0489185745477287,0.175567061980636,0.085221598612488,-0.0434558234106058,0.0172160043280113,-0.249465407194419,0.0690498799009834,-0.215294781031325,0.0444702140796123,-0.314583953820345,0.0587034001321629,-0.377762313020863,-0.0160816608786567,-0.266928602169898,-0.0627600337282796,-0.0507697480337021,-0.17701776461951,0.291107926983428,-0.129467923993283,0.366362196050382,-0.0457081367376027
"8",0.36015927327345,0.0939366899493247,0.288075009894878,0.0405638340693726,0.164779259909698,0.0760675751271054,-0.0360754147226398,0.0259972202701095,-0.260181659988409,0.0689453228385682,-0.220207836292339,0.0474616952175558,-0.327690291992498,0.0565684142860013,-0.382856799475786,-0.0149998098080384,-0.260624505977743,-0.0556316725494936,-0.0254856118607349,-0.16120976969359,0.314039283654665,-0.125721150648583,0.38606929357746,-0.0519783490583327
"9",0.379881373974028,0.10447288653033,0.30662319700605,0.0546512251567533,0.166235471048687,0.0802800343725032,-0.0302670748308351,0.0273740935515792,-0.243927349928845,0.0633356915070829,-0.198345650022409,0.0420927105200534,-0.337735635072555,0.0522946909315533,-0.384525878053926,-0.0193732112767498,-0.261584286073586,-0.0602801577204568,-0.0569988489887758,-0.162603736134833,0.284374966150363,-0.128314271996129,0.376269714791803,-0.0539299554416865
"10",0.381773458940397,0.106441783868562,0.290152743479714,0.0422031855200158,0.183142893050391,0.0710894779883094,-0.0445112580305093,0.0305523810665109,-0.250852631146646,0.0759993593930604,-0.216044684774449,0.051567264464513,-0.316027651240983,0.0613064310027966,-0.375135734642463,-0.0258063394989077,-0.262174696720237,-0.0729025695654832,-0.0608792813105294,-0.173682552780696,0.296077800347803,-0.125712104267915,0.374479042047514,-0.0410563171907658
"11",0.383493502352308,0.0934344293852651,0.296669605884159,0.0463272722049507,0.179377695129879,0.0730856018016817,-0.0418527815222944,0.0293092720991847,-0.266570176741344,0.0640101050391226,-0.212030752167096,0.0382280550274504,-0.320081618567962,0.0511007937036333,-0.378256550112504,-0.0250066989562768,-0.257109653780428,-0.0425322369630715,-0.0563356730183397,-0.166606161604708,0.291902611260297,-0.118127604601469,0.380793791283324,-0.0432228271357629
"12",0.382894595608842,-0.0492092414200899,0.202762968135462,0.0567180166323834,0.0109318608019686,0.125842261381733,-0.0969968688358047,0.0624065585707524,-0.323728259743113,0.0870068665538521,-0.264520135786181,0.0646365656985124,-0.372928923611807,0.0747396774662121,-0.350250954374303,0.00271156805212018,-0.184115502225305,-0.0511545055495747,0.153255326653784,-0.175635305359099,0.391468043422262,-0.103742514799826,0.451227849954195,-0.0943199472269755
"13",0.380248635114063,0.100536273382466,0.304107423322539,0.0559477106141046,0.182884958379312,0.0714043077686361,-0.0356012181341413,0.0122361069885837,-0.24129624563276,0.0626776807366099,-0.19685281237104,0.0308473977655931,-0.318003306730388,0.0581695423352736,-0.393100185780503,-0.0101738128123982,-0.272262318040367,-0.0635483838910148,-0.0767260596675968,-0.165784836828305,0.292371451904584,-0.108866351309907,0.374229677636298,-0.0434456347496426
"14",0.371300194230349,0.0955325092571265,0.290669623971287,0.0475940959721891,0.177078204175973,0.0826546182190236,-0.041014244413347,0.0246246470187734,-0.229509800412146,0.0728941223194353,-0.193989563563834,0.044311419737309,-0.331289468971575,0.0486053390387043,-0.379698453829867,-0.0191473922623232,-0.278915362626467,-0.0656359512024624,-0.0749414563795916,-0.168801852097979,0.306102813498659,-0.117309126202466,0.384207514320559,-0.0453224297973313
"15",0.389961574433633,0.115557293686831,0.292389003733989,0.0608889453214247,0.180224623918848,0.0787460312153623,-0.0411194709151292,0.012859544078196,-0.233761496729271,0.0710883983605819,-0.210191030498593,0.0419337981089149,-0.298432855739489,0.0616500188472383,-0.375881545607312,-0.0164166320770195,-0.280270903447873,-0.0687679763164015,-0.0866163218616994,-0.188957971464934,0.289370687767552,-0.126146170476384,0.374327734945346,-0.0424352792838109
"16",0.383898061764984,0.102083517575009,0.298280295288527,0.0455895218347519,0.176607064685816,0.0781795131280783,-0.0325079636849877,0.0291714108274126,-0.245663495165625,0.0681148164701162,-0.21031666452783,0.0468126160665595,-0.315319954662158,0.0530692436905526,-0.385005106549307,-0.023863425440001,-0.271525630602862,-0.0634653718123336,-0.0597872994003609,-0.170501656905897,0.284830962557141,-0.120808662950781,0.376509730296662,-0.0443815224834682
"17",0.37732810573248,0.105239618362599,0.28308556962218,0.0362421816205906,0.177835429680378,0.0757164546577278,-0.0499100419892785,0.0206010699535495,-0.243662064186419,0.075613565758016,-0.207719111040137,0.047891217633602,-0.299820002285339,0.0570355600227045,-0.397623286222842,-0.0183786779237416,-0.273154630993474,-0.0642289384226419,-0.0510855105715771,-0.175833591924401,0.310954117469097,-0.118239584853259,0.373771424784931,-0.0416588748847459
"18",0.351502481289432,0.0929967909495751,0.286563974322661,0.0411725595761777,0.180892569401233,0.0852754452853221,-0.0338762818832942,0.0299151088497158,-0.248407644672204,0.0689048702402752,-0.213681169284249,0.0472842058436851,-0.315349789106157,0.0546469197743599,-0.380484193946152,-0.020920291762935,-0.270554072388554,-0.0614864150274182,-0.0701958797305478,-0.167746296039426,0.331341650740176,-0.119595161908516,0.382248355257656,-0.0504477357808157
"19",0.387256821514434,0.10222684784149,0.292969666645215,0.0503669202035199,0.177468252003344,0.0831459588799833,-0.0226886918903176,0.0143693331942414,-0.261644130751582,0.067899713883252,-0.220366938279548,0.0420753393929756,-0.330214511643131,0.0602780489432441,-0.368767932337705,-0.0131595521040275,-0.262616865699174,-0.0657362895010902,-0.047313315231382,-0.167921563116624,0.28315214574739,-0.127839415653064,0.372765499922457,-0.0457053419639013
"20",0.393193634052137,0.110122474240692,0.305314028941599,0.0495795813712336,0.174044801802678,0.0768455715772589,-0.0618338212603446,0.0383168227987952,-0.238371718513527,0.0701760186342382,-0.217210403284659,0.051937091597866,-0.296746291292253,0.0506660613744192,-0.365252144315982,-0.0318698382347333,-0.274606499594805,-0.0670269982194829,-0.0842037448879173,-0.177001816393354,0.28337541044971,-0.127797848730683,0.382296747903364,-0.0439471200162495
"21",0.388483443667389,0.118182359615275,0.288680660770231,0.0479264575464823,0.162432124642341,0.0898449394991404,-0.0339689140411136,0.0255704495143923,-0.244065932734099,0.0719241136958132,-0.208405820141073,0.0482588492359326,-0.31310394737641,0.0575586207551793,-0.381138661933102,-0.0225953799491632,-0.266759506255134,-0.0658482743184543,-0.0553729127001919,-0.177879286789888,0.284719716521931,-0.139448574769318,0.378499749579232,-0.0534942740353908
"22",0.401479374799689,0.121486379245348,0.309747812550504,0.0564780333031002,0.195797491344607,0.0818533663927079,-0.0474159785207569,0.0297999219732468,-0.250271377670976,0.072677193955953,-0.216512242987357,0.0498547123468618,-0.314871023065969,0.0561052748842147,-0.376355059475488,-0.027437566821548,-0.264669077378753,-0.0692913190416608,-0.0412449755279197,-0.182063195396276,0.248308085994262,-0.14137792737918,0.35600696993816,-0.0480848734627676
"23",0.386842299165043,0.0989754262854271,0.289488440169351,0.0520640438532304,0.176736655608234,0.0874161828013174,-0.0281490853330464,0.0358124852875583,-0.246600628067926,0.0771153524736491,-0.209982243615134,0.0496470850669069,-0.316815988799262,0.0636535945030616,-0.379410520106401,-0.0296995623693369,-0.266845228662131,-0.0895467886008081,-0.0685959351499414,-0.166607544771107,0.298484626565998,-0.122905155065324,0.364847608225215,-0.0559251194645743
"24",0.366177653836864,0.0812427312327758,0.300798703239966,0.0495276139179145,0.18281892389379,0.0875842432646065,-0.0624665814236538,0.0385613848681539,-0.245024063713401,0.0748355164759165,-0.214386769727247,0.0526604770588007,-0.307497573444125,0.057469018067936,-0.370882304239475,-0.0261589832144256,-0.269588842109201,-0.0692967717311513,-0.0702503808435615,-0.18797840015473,0.319756768381195,-0.117256985573493,0.370544466148848,-0.0411898442123037
"25",0.392748734631923,0.106999419270173,0.301514245314538,0.0508275058655725,0.162944515153839,0.0840720004546374,-0.0337097868054978,0.0232155118309767,-0.24465342468376,0.0660693995024501,-0.20930347367102,0.0441057477860086,-0.313935427440749,0.0529736098580402,-0.383410580412519,-0.0210407343926096,-0.270251431599941,-0.0617094858956463,-0.0599693197065178,-0.1671184382996,0.289148987043501,-0.130609367362526,0.368876962176204,-0.0477851686174766
"26",0.401954491732862,0.0963474596741387,0.3002698084229,0.0483144433495441,0.169670601505989,0.0812481259845453,-0.0283458543190749,0.0254940024740812,-0.237489378483626,0.0601106387483831,-0.203786072850008,0.0403242195627446,-0.3099192057685,0.0461768568076164,-0.389525373530585,-0.0249365142449024,-0.278794735478296,-0.0614228428553849,-0.0810884524520435,-0.157767495277249,0.276361010238632,-0.112551064688716,0.380693160981749,-0.0413378295348006
"27",0.374250347825724,0.107144651489287,0.284448269006953,0.0467167609553043,0.176485312873112,0.0741381944094816,-0.0381256401527396,0.0221886084805525,-0.223737471053674,0.0651724974634547,-0.193421985268696,0.043710058722713,-0.321760560500376,0.0613671518726236,-0.40932262069649,-0.0118734219720093,-0.27493645628235,-0.0637671504785235,-0.0465233862687872,-0.18070741164086,0.297068387534907,-0.122332649083278,0.375575802982417,-0.0417572902187462
