"","0","1","2","3","4","5"
"0",0,0.015074604255505,0.041779794403781,0.0760593115345679,0.0764270926917882,0.0756840833410942
"1",0.015074604255505,0,0.0426726316874737,0.0700878396385817,0.0706985885326034,0.0702990360935579
"2",0.041779794403781,0.0426726316874737,0,0.102404295524462,0.102881392039003,0.101342765212874
"3",0.0760593115345679,0.0700878396385817,0.102404295524462,0,0.0118983539738878,0.00907036469841708
"4",0.0764270926917882,0.0706985885326034,0.102881392039003,0.0118983539738878,0,0.0100592085876146
"5",0.0756840833410942,0.0702990360935579,0.101342765212874,0.00907036469841708,0.0100592085876146,0
