,data.super.Csize,stratum,,,,1,2,3,4,5,6,7,8,9,1,11,12,13,14,15,16,17,18,19,2,21,22,23,24,25,26,27,28,29,3,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,51,52,53,54,55,56,57,58,59,6,61,62,63,64,65,66,67,68,69,7,71
,16.198526,2,16.00011021,,,0.219443745,0.287284996,0.666854792,0.6736717,0.678491258,0.391439144,0.486657398,0.475566313,0.727638793,0.71173243,0.674535815,0.667373145,0.528554942,0.574191497,0.531697612,0.412646589,0.446499415,0.611674176,0.383616518,0.425115447,0.746739682,0.895288469,0.726265232,0.614359614,0.61295472,0.719161372,0.575122486,0.539399515,0.551161249,0.593397386,0.676153599,0.632612975,0.648797387,0.648797387,0.677765132,0.558332533,0.525313719,0.57976897,0.668755129,0.615472939,0.52139333,0.497364445,0.57633686,0.541855192,0.461125365,0.512791794,0.495744288,0.513358978,0.521748774,0.545897145,0.625793589,0.63848733,0.614362374,0.554726346,0.569957647,0.52297646,0.616455773,0.652667849,0.633266413,0.519633213,0.461733184,0.513383334,0.541679511,0.615314887,0.56966662,0.624531976,0.588824676,0.636123812,0.391496546,0.521885177,0.477255158
1,16.355196,2,0.614541483,1,0.219443745,,0.189541516,0.634642612,0.648973823,0.673265184,0.381242669,0.465821344,0.429734485,0.624832919,0.639955458,0.586773278,0.571795865,0.435591357,0.476793426,0.486353838,0.287596675,0.423975369,0.521137849,0.318598543,0.358979119,0.638883955,0.778678338,0.637772434,0.533344578,0.553712265,0.648163593,0.578251594,0.487431533,0.47614614,0.529879484,0.556133367,0.527616856,0.556151787,0.556151787,0.583888817,0.471853719,0.441455562,0.443958399,0.558971727,0.48966853,0.416242556,0.45676148,0.517392374,0.493833338,0.375438884,0.395415544,0.422919256,0.443435176,0.431965213,0.467218448,0.581126886,0.523272534,0.475193864,0.478321284,0.492372613,0.434561296,0.535688188,0.577494623,0.573514129,0.443633511,0.369486282,0.428816549,0.451254832,0.523599843,0.478761253,0.526887512,0.478146633,0.539551394,0.268545681,0.417447753,0.361515387
2,16.6376419,2,,2,0.287284996,0.189541516,,0.629643447,0.655384957,0.665428592,0.391732817,0.45265869,0.433364259,0.627495981,0.646646815,0.593357693,0.641236583,0.537479166,0.539465112,0.418255774,0.291624755,0.485812958,0.548726285,0.488228765,0.423645914,0.636118818,0.731518264,0.631146326,0.56671757,0.594983234,0.681716265,0.431165977,0.481771646,0.414389793,0.452967885,0.567838879,0.482129652,0.491662983,0.491662983,0.533343697,0.467982848,0.421384721,0.427373282,0.485985782,0.46989738,0.382163887,0.462634145,0.488364343,0.486922414,0.371553179,0.314848655,0.338512889,0.465782479,0.457623886,0.49175264,0.521742149,0.541761645,0.482491412,0.551521547,0.594581585,0.548326643,0.522942377,0.571457156,0.578457726,0.42345828,0.383198457,0.418345824,0.496671337,0.563314682,0.525174289,0.556549111,0.527554543,0.582636148,0.333612453,0.432516628,0.37844817
3,14.7975247,2,,3,0.666854792,0.634642612,0.629643447,,0.148915314,0.158743331,0.765185962,0.733676289,0.737823297,0.59587349,0.549358118,0.537916676,0.841497815,0.76946634,0.821751132,0.62619693,0.569459694,0.626188339,0.724963489,0.673443925,0.644845945,0.715825886,0.742355647,0.535574357,0.628392988,0.662856515,0.724947234,0.537811591,0.432739236,0.416676928,0.498116463,0.539754888,0.571639634,0.741758947,0.741758947,0.791814152,0.589899512,0.637536183,0.642382263,0.618761279,0.543612867,0.471591215,0.564822313,0.732335915,0.625166114,0.665492763,0.55699852,0.565237811,0.753629883,0.791928144,0.729917484,0.619824394,0.672142593,0.642455239,0.654335456,0.717956262,0.696223612,0.549326467,0.557383764,0.576282196,0.648573424,0.585122112,0.595856683,0.688562768,0.715919986,0.699646713,0.569858128,0.621614338,0.615299344,0.526392878,0.478933282,0.533879279
4,15.24877,2,,4,0.6736717,0.648973823,0.655384957,0.148915314,,0.128735591,0.79852814,0.776542443,0.772118249,0.611849964,0.549322697,0.547516877,0.83254157,0.783851177,0.844457275,0.641937432,0.583383726,0.648474231,0.771877258,0.691231621,0.659436619,0.74636859,0.786897412,0.573799873,0.664791956,0.695562816,0.756754666,0.53274438,0.46568743,0.452374198,0.52791259,0.577543996,0.545642757,0.763921427,0.763921427,0.851823536,0.633161774,0.646219331,0.644867268,0.659243815,0.574769843,0.513961828,0.649538583,0.765771359,0.651825787,0.693127512,0.594433774,0.599349344,0.787178863,0.736112767,0.762641917,0.636545556,0.698244987,0.677753738,0.689293449,0.741974365,0.714682563,0.572237196,0.577253797,0.585226397,0.679736233,0.61353523,0.631121975,0.731193285,0.727267117,0.711366939,0.666944941,0.651757891,0.655985658,0.559997852,0.515336547,0.56882948
5,15.2372639,2,,5,0.678491258,0.673265184,0.665428592,0.158743331,0.128735591,,0.835455122,0.777483214,0.779431219,0.692874467,0.561386166,0.5646373,0.865279855,0.821995587,0.866138273,0.677591864,0.611758319,0.689642748,0.771326997,0.711597632,0.655228735,0.757371184,0.799154794,0.589474215,0.663252213,0.688625987,0.752715986,0.524819154,0.449921483,0.455892317,0.545863846,0.695924631,0.558854761,0.765168716,0.765168716,0.818766124,0.642112527,0.667511417,0.653124538,0.647578782,0.597899789,0.529165964,0.614533814,0.776875499,0.666935856,0.697992968,0.627331189,0.694392883,0.794868346,0.75989599,0.774745541,0.672331766,0.718913644,0.711367539,0.733559324,0.797239548,0.758419174,0.599267155,0.673161376,0.616663664,0.692927783,0.636356998,0.651656716,0.725183176,0.758129699,0.734631982,0.641776866,0.755228362,0.697499684,0.586474338,0.528211698,0.581145873
6,15.8356815,2,,6,0.391439144,0.381242669,0.391732817,0.765185962,0.79852814,0.835455122,,0.161827268,0.159512644,0.815687826,0.869662846,0.891827225,0.689947795,0.582924822,0.585648447,0.612263644,0.575968982,0.499663882,0.529947652,0.415389565,0.48444218,0.757473465,0.847617615,0.719976744,0.563714142,0.565119439,0.678342714,0.66987113,0.698352189,0.693459497,0.629793382,0.665522458,0.624142757,0.716425853,0.716425853,0.771543266,0.491139696,0.429555935,0.475537752,0.668341642,0.633771886,0.533923476,0.426982936,0.516867476,0.495781642,0.541646372,0.513285171,0.51277752,0.423559519,0.48535864,0.492931417,0.628387338,0.652225912,0.596782543,0.473564493,0.498285854,0.476911222,0.645744211,0.691679217,0.699857844,0.47744348,0.43245469,0.463779236,0.447521533,0.524232618,0.479464753,0.592476736,0.566238859,0.599976937,0.396666444,0.489888492,0.449572869
7,16.483126,2,,7,0.486657398,0.465821344,0.45265869,0.733676289,0.776542443,0.777483214,0.161827268,,0.928965877,0.816184588,0.867548274,0.817554356,0.731792295,0.641748267,0.638463365,0.637953398,0.531875673,0.572352247,0.5548234,0.473295213,0.522893934,0.65917574,0.777394972,0.659791682,0.56135816,0.571849581,0.675371985,0.666484439,0.595128834,0.58134348,0.654495194,0.641884915,0.591887457,0.685714858,0.685714858,0.773319697,0.491234922,0.438495574,0.485575187,0.629613675,0.599621666,0.499639185,0.358722698,0.466894782,0.437446218,0.575515115,0.512742738,0.525919976,0.447565587,0.518632782,0.515433978,0.612316117,0.642669772,0.594426422,0.469387849,0.524532969,0.515653958,0.597832766,0.645323823,0.645134198,0.427578484,0.462763794,0.413776262,0.4257394,0.481656432,0.451544932,0.554396937,0.555749696,0.575825338,0.397733431,0.439966346,0.482558461
8,16.361566,2,,8,0.475566313,0.429734485,0.433364259,0.737823297,0.772118249,0.779431219,0.159512644,0.928965877,,0.795857556,0.845191673,0.787998365,0.677737348,0.591249896,0.581116237,0.61925326,0.551127139,0.549889724,0.533689541,0.449242911,0.492656476,0.668764122,0.777662997,0.663529112,0.544919451,0.563512916,0.663973433,0.661781715,0.685744382,0.572387166,0.574699744,0.62858282,0.556493432,0.672576744,0.672576744,0.754144419,0.458496629,0.445395699,0.455437893,0.634989685,0.582965853,0.491415181,0.366942384,0.479725829,0.453419739,0.562291268,0.497562523,0.512528282,0.429513838,0.499793885,0.516826689,0.567735464,0.619564994,0.55351977,0.448367188,0.523554457,0.488248982,0.584849251,0.632518747,0.641186478,0.48887794,0.372299258,0.392859895,0.388877236,0.456454298,0.416635187,0.539551732,0.53912127,0.566457764,0.369457114,0.411278899,0.382452726
