"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"0",0,0.0406620044562358,0.0465226975436534,0.0377945890499948,0.0402190329018058,0.0380352849070433,0.0437825499551258,0.0459821088562861,0.0346288482062258,0.0475627457236952,0.0539235208983092,0.0457907125259707,0.0391891717034364,0.0526225985967009,0.0608126359593201,0.0515144118386722,0.0527868692517436,0.0456572764386724,0.0612602931981159,0.0592617872540412,0.0590128519047632,0.057153680946795,0.0413649822612874,0.0423685127500341,0.0457789612618198,0.0534606209881236,0.0531872824318463,0.0475573900557002,0.0535242551606217,0.0415696443782335,0.0565095420324272,0.0526479189532554,0.0578760108248704,0.0517912354611189,0.0538895129386483,0.0537033341595242,0.0368777178512783,0.0391297995434005,0.0405814308643968,0.0596491869919722,0.0512797580968974,0.0585847304990801,0.0451469658707372,0.052319231190273,0.0552422914407112,0.0609378669728918,0.0624018967078153,0.0672963538422377,0.0618066645929807,0.0697963363992854,0.0681509596121535,0.058983685800632,0.0567430357879,0.0583623617312641,0.0469480070960348,0.0506395475384701,0.049283015827012,0.046241310680939,0.0443280481092278,0.0523856038645485
"1",0.0406620044562358,0,0.0269490029626631,0.0399415333024268,0.0362229694071633,0.0446735979776093,0.0430338531551704,0.0445775208791917,0.0321411098452587,0.0558671664678297,0.0530104570743276,0.0464169638837667,0.0349098912392548,0.0449617845745313,0.0468711622494611,0.0479535235554786,0.0507423657209975,0.048799074534147,0.0476059508155972,0.0491329677000125,0.0485130128641406,0.0586759561324756,0.051537974849321,0.0466950212520909,0.0462726922401916,0.0602848373218066,0.0499350854144332,0.0484326947242338,0.0504630604110113,0.0437084910226295,0.0401656251925773,0.0495858705085299,0.0470646433566028,0.0530963790156036,0.0556410706047203,0.052230843467598,0.0507641094367539,0.044670766664015,0.0463822415799977,0.0553243794672517,0.0498066347679143,0.0597525649403384,0.0462849295338829,0.0507319127795817,0.0516310115819012,0.0614405825101282,0.0654113024539092,0.0686437378277707,0.0567232277958806,0.0649131241294737,0.0675675782067869,0.0496577073037529,0.0513059686385469,0.0511460783877142,0.0444398553537721,0.0481678528165035,0.0438046640744542,0.0498096244303689,0.0495198711239484,0.0576096465473115
"2",0.0465226975436534,0.0269490029626631,0,0.0402867890974855,0.0412047332976238,0.049816245594367,0.0524729589929592,0.0485742335548708,0.0369140610684174,0.0485724420760144,0.0460535273866853,0.0446023618774841,0.0407425981676052,0.052828687546844,0.0528056165237351,0.0448246873359467,0.0493988083792993,0.0471131708177358,0.0495027332835091,0.0496732238778778,0.0486461734647229,0.0554000854070732,0.0437621416355601,0.0446794407655721,0.0380372098129677,0.0520912444667168,0.0446935970507499,0.0463850596129175,0.0501416550306007,0.0464290460694339,0.0427933130943335,0.0445309054904025,0.0403332020605272,0.0532548870770559,0.0534950578687959,0.0558617126355064,0.050381143547101,0.0466353627504535,0.0487103204862656,0.0431429603926224,0.0414437061750117,0.0498129739205307,0.0427815020187373,0.04663441117509,0.0500572045692027,0.0560428795402599,0.0575751838027175,0.0618219277153954,0.0507046478804611,0.0561425561497893,0.0581771782381456,0.0501825654498688,0.0523311379449767,0.0515319006945816,0.039085110240583,0.0426372846154061,0.0408210043153828,0.0465277819621409,0.0533027918069732,0.0626577420416616
"3",0.0377945890499948,0.0399415333024268,0.0402867890974855,0,0.0216109289256906,0.028667307657047,0.0426423265878142,0.0431744574295888,0.0387962421219318,0.0446532867814194,0.0415196800382963,0.0321605579789439,0.0309946810745127,0.0422893918864509,0.0492441027662186,0.0347269920469414,0.0427445041838105,0.0345485699446873,0.0428460639876355,0.0442169146178159,0.0452235211320558,0.0455476135786974,0.0394005943497365,0.0378188432844212,0.0300834673741529,0.0362513535522757,0.0363985646382007,0.0387325021596604,0.0394288867537349,0.0309841251637573,0.0403130325785293,0.0387340196212998,0.0437878639363194,0.0375878198815931,0.0412362539743266,0.0420390966129548,0.0423350722864719,0.0434102726961279,0.0396776730371188,0.0463120087194459,0.0357132637372207,0.0461103107606715,0.0329448648099541,0.0426726440976778,0.0487459300171579,0.0480645867242211,0.051050788976444,0.0542967374068638,0.0496143769134047,0.0608654230477532,0.0610127521270658,0.0515682352084494,0.0510938311073311,0.0501111552454493,0.0316172433096715,0.0353968822292165,0.034063253012153,0.0394791094489841,0.0377518122385055,0.0443739640369653
"4",0.0402190329018058,0.0362229694071633,0.0412047332976238,0.0216109289256906,0,0.027778549994758,0.0345128483023619,0.0307980909065307,0.037168088353647,0.0424059658731118,0.0397946515499556,0.0313493061075171,0.0240621506385254,0.0315848742414278,0.0371645459334366,0.0369802306705513,0.0407483061066608,0.0340765224258042,0.035897745336292,0.0367473928105948,0.0357936155565658,0.0369579840187034,0.0402838266716468,0.0346898578117361,0.0303680104080773,0.0411747944324846,0.0348946314357298,0.0340791558503898,0.0306687414505118,0.0262214097166542,0.0352179259518583,0.0363904056225242,0.0406059332428127,0.0355095871156266,0.0388874940673864,0.0390503148439248,0.0449481096564473,0.0424826763609072,0.0419179847978185,0.0418588798147972,0.0325935183649793,0.041947409887813,0.0301118400438433,0.0362699567699871,0.0379473531788756,0.0408005067232934,0.0447355258314836,0.0463701875949883,0.0403358656455193,0.053866142726849,0.0569075995532531,0.0371504454362846,0.0374127043654044,0.0350829293624915,0.0353573967472546,0.033523223116594,0.0353781600541693,0.0367653842881113,0.0331224754382676,0.0368308243753599
"5",0.0380352849070433,0.0446735979776093,0.049816245594367,0.028667307657047,0.027778549994758,0,0.0465915678743524,0.046175483734457,0.0468201982582707,0.0506272922783551,0.050805254206696,0.0419635486802006,0.0390120654869885,0.0483948590152957,0.0567126896517068,0.0419077272628933,0.0495632739397647,0.0424084717897033,0.0536428035309679,0.0555660708350072,0.0541216960283887,0.0508091191422138,0.0464832350884561,0.0468026823272584,0.0449545414420282,0.0520765855967403,0.0477570408167228,0.0518018565253677,0.0488346467335792,0.0399355056987679,0.0518984288657037,0.0545081188749744,0.0540153629970468,0.0454931775687985,0.0489599870103623,0.0489693115226936,0.0421151746773821,0.0425943737018148,0.0364369260900758,0.0559881483023194,0.0487632433398768,0.0582116852425062,0.0420530551874414,0.0459967978716192,0.0510288040529172,0.0568327755596802,0.0577269548607797,0.0588379203193235,0.0562938171810015,0.0722037517236479,0.0732096000870987,0.0551137931783406,0.0541703747436399,0.0502044635277411,0.0442081666345919,0.0357564167393424,0.0389171684487117,0.0513047744559471,0.040659137766809,0.0513070183514825
"6",0.0437825499551258,0.0430338531551704,0.0524729589929592,0.0426423265878142,0.0345128483023619,0.0465915678743524,0,0.0225926066117646,0.0349147050497773,0.0517550171418231,0.0528443417592253,0.0411574386201246,0.0305751424511867,0.0339356833821598,0.0370075492210896,0.0485471017543921,0.0506190863331756,0.0438558075336683,0.038919201585477,0.0414974410662938,0.0422896033072831,0.0412362036775099,0.0514307620761123,0.043371932160383,0.0435914267828844,0.0537365713798028,0.0421463309450594,0.0366954059377287,0.0319208685625376,0.0285217553418657,0.0452416768420851,0.0505028273840518,0.0520321990439522,0.0456841572782975,0.0485270160525764,0.0436336813943492,0.0551357595557484,0.0503458213076684,0.0545208810626707,0.0599294057670737,0.0470697028884543,0.0497340487421287,0.0426149293329273,0.0461788487121847,0.0550212393949842,0.0604123172767264,0.0648082457262867,0.0672819773591577,0.0514137474457415,0.0585480292206692,0.0620170339614555,0.0487189479955324,0.0508086422537697,0.0461590986869887,0.0516326106820008,0.0463644362127584,0.0435460624499228,0.0408914799382669,0.0343491030016315,0.0347478943729049
"7",0.0459821088562861,0.0445775208791917,0.0485742335548708,0.0431744574295888,0.0307980909065307,0.046175483734457,0.0225926066117646,0,0.0357205222142178,0.0472765192047686,0.0426548297363088,0.0372388910699039,0.0239776653131106,0.026290449914222,0.0305996576491442,0.0457904839904456,0.0451477335012173,0.0400467423474145,0.0347819412143534,0.0329813282532087,0.0305796441489268,0.0295498237834731,0.0444683623008584,0.0396483845004877,0.0370126104207163,0.0508879186750185,0.0386826887356555,0.0288233318716375,0.0247831865118416,0.0260816315725878,0.0410947694858213,0.0431704149820594,0.0424598277598126,0.0410333314919606,0.041705752637685,0.0417173470318765,0.0508049885901203,0.0457246005381475,0.0520467363098032,0.0479353009682103,0.0374003553986597,0.0368736402599743,0.0378015323060633,0.0412305776033366,0.045259319486727,0.0461748312431723,0.0502136005077399,0.0521334450753237,0.0388163352217686,0.0469264268850566,0.0499639255165606,0.0372633834028309,0.0375186647104506,0.0354198630624934,0.0474308331153435,0.043608788849167,0.045181611522783,0.0360770096577245,0.0298026397338059,0.0307455700475139
"8",0.0346288482062258,0.0321411098452587,0.0369140610684174,0.0387962421219318,0.037168088353647,0.0468201982582707,0.0349147050497773,0.0357205222142178,0,0.050114835486807,0.0482416674905893,0.0409027990934661,0.0227990250054324,0.0365739704048801,0.0416184798524246,0.0464149009975154,0.0463844407534753,0.0417299240352537,0.0463159329383788,0.048385254243507,0.0455152653500006,0.0530674586743151,0.0426380592426741,0.0406947046763917,0.0414151578944176,0.0534574943847351,0.0497207412102238,0.0394192847013121,0.0444654610244505,0.0384457927956301,0.0411472453005839,0.039637505332146,0.0410206749150193,0.0518387288925619,0.0543947457832923,0.0508936709435343,0.0445839584029277,0.0401047986982309,0.0479318611349882,0.0539148909178719,0.0428259190125595,0.0519370705361315,0.0399326267128272,0.0523154724884775,0.0499482083353025,0.059123477048943,0.0638800038092612,0.0678646429146774,0.052941936147404,0.0613629971666958,0.0613290403685853,0.0479826016917327,0.0498449539192845,0.047156305542918,0.0443637671763177,0.0469403027068254,0.0419837171207377,0.0373109665802788,0.0376941188116178,0.0438361294884183
"9",0.0475627457236952,0.0558671664678297,0.0485724420760144,0.0446532867814194,0.0424059658731118,0.0506272922783551,0.0517550171418231,0.0472765192047686,0.050114835486807,0,0.0440966825319305,0.0364822495647256,0.0453784204375316,0.0518561657293949,0.0505232059005303,0.0439210061580463,0.0448933669235663,0.0388895798823655,0.0536846202544879,0.0532285591664386,0.0543312370414906,0.0480691562559598,0.0398251702874421,0.0418207120216599,0.037836796767426,0.041595999579253,0.043143650828392,0.037708222907372,0.0414798192814771,0.0405713919412854,0.0570648907267295,0.0477687522312516,0.0576137146559949,0.0474193572123247,0.0495291211973932,0.0563458161232028,0.0568772584773508,0.0572583019435425,0.0605557682054848,0.0405369735611962,0.0365735987452899,0.0390796062914961,0.0402411096236983,0.0311643204907479,0.0484737114709584,0.0401998323709975,0.0419442267941445,0.0455001628184806,0.0466625724575871,0.0547810949971656,0.0577954086703663,0.0480335994792815,0.0449327559021778,0.0443503031188318,0.0415550947430126,0.0338975183955015,0.0403310999529239,0.0338354187751202,0.0445151454747065,0.0493775932091908
"10",0.0539235208983092,0.0530104570743276,0.0460535273866853,0.0415196800382963,0.0397946515499556,0.050805254206696,0.0528443417592253,0.0426548297363088,0.0482416674905893,0.0440966825319305,0,0.0232049392480937,0.0369062380557122,0.0440531321407475,0.0465806462935003,0.040688593325459,0.0417423741802944,0.0427615936969676,0.0396356385778186,0.0345234536994228,0.0326917933758203,0.0327246365739048,0.0330204077897572,0.0305911813561084,0.024070903132547,0.03429761809444,0.0297102814024001,0.031832830439139,0.0368451792087469,0.033930626167091,0.0425724832704049,0.0363875342662862,0.0394578741899615,0.0322478060527232,0.0310395164268635,0.0394580798289121,0.0518223971128781,0.0495349295178636,0.052108836307597,0.0304319987954558,0.028260579052212,0.0373693784598527,0.0366560608477943,0.0362891812333375,0.0473725409418457,0.0345536449316536,0.0342885779908009,0.0387565356510832,0.0372338044501301,0.0479378723831646,0.0432724153619059,0.0516263462770436,0.0464483940502431,0.0503285369129921,0.0263324625527249,0.0369450139262964,0.041857429096208,0.0396699104225514,0.039502333519363,0.0493521562312544
"11",0.0457907125259707,0.0464169638837667,0.0446023618774841,0.0321605579789439,0.0313493061075171,0.0419635486802006,0.0411574386201246,0.0372388910699039,0.0409027990934661,0.0364822495647256,0.0232049392480937,0,0.0298940908393372,0.0370596793890786,0.0415658758828655,0.0410377511671744,0.0441490628454322,0.0408374948113732,0.0322782888833145,0.0314503024547748,0.0314526876466494,0.0341305616070751,0.0355575120319921,0.0310268009053847,0.0229044341157229,0.0301596372096279,0.0265111412976496,0.0272101029523298,0.0286143993459922,0.0262346302945543,0.0331639956677291,0.0323689171355526,0.0372025782527002,0.0255249930855772,0.0288758626489721,0.0309529825567243,0.0451770871508057,0.0437419919123276,0.0456977190079823,0.0362090191945816,0.0281205530926408,0.0372677557312008,0.0334074661942875,0.0357196503705686,0.0475227368766794,0.0378683005836596,0.0408662508030497,0.0431383883594575,0.0357433547302129,0.0496508351032971,0.0482667433538925,0.0484544684389502,0.045204850917442,0.0463650724685333,0.0289073538294799,0.0310862126283064,0.0323853207950282,0.0330720484115251,0.0309935732895408,0.0397076762531363
"12",0.0391891717034364,0.0349098912392548,0.0407425981676052,0.0309946810745127,0.0240621506385254,0.0390120654869885,0.0305751424511867,0.0239776653131106,0.0227990250054324,0.0453784204375316,0.0369062380557122,0.0298940908393372,0,0.0206873832886699,0.029817252801289,0.0388048739558868,0.0380401957483628,0.0340731105890488,0.034728245966042,0.034410998858811,0.0313845072014633,0.0387392021202778,0.0381580447681781,0.0336893318561474,0.0329476470512813,0.0457723082145263,0.039896878753634,0.0272113257679559,0.0297946525097483,0.0251653310687484,0.031183313690732,0.0314029026900125,0.0328325439589542,0.039247557765251,0.040658096198343,0.039135391166548,0.0425921207168699,0.0377914901071425,0.04367727033944,0.0438960317150689,0.033148679184529,0.0414954419404406,0.0312831798620276,0.0414929609373947,0.0410646857808511,0.0434435100574775,0.0487614666663132,0.0516699081347377,0.0398517066374475,0.0518202019973444,0.051848217219673,0.0377929527372771,0.0372493396320486,0.0360289931132996,0.0371407100192376,0.0399097381173337,0.0387919975884401,0.0315509505858292,0.0237980687422329,0.0307931538394122
"13",0.0526225985967009,0.0449617845745313,0.052828687546844,0.0422893918864509,0.0315848742414278,0.0483948590152957,0.0339356833821598,0.026290449914222,0.0365739704048801,0.0518561657293949,0.0440531321407475,0.0370596793890786,0.0206873832886699,0,0.0196295232457353,0.0488292224914006,0.0494668012591748,0.0459947856136037,0.0370812719163015,0.0367861024842031,0.0342457745666993,0.043413208930555,0.0521824772714341,0.0441821893433923,0.0438514806281197,0.0558781922419577,0.0477401909460705,0.0357812207396815,0.0305543066797846,0.0325765984086421,0.0337013863525579,0.0413255291184361,0.0401603597600581,0.0459302946352538,0.0501673273898198,0.0481379660245836,0.0545132500909367,0.0478454028087055,0.0531128987677772,0.0511433868706851,0.0413435764404622,0.0464353490528122,0.0455076071450417,0.0497022403424229,0.052795193775469,0.043483964547364,0.0518054123076258,0.0521966269884442,0.0405165678812177,0.0571065559737515,0.0593102373003915,0.0419897773117912,0.0391723805627031,0.0405467843507215,0.0441835366936389,0.0450396351344709,0.0436303991345413,0.03526427127958,0.0302900139589517,0.0270960501095551
"14",0.0608126359593201,0.0468711622494611,0.0528056165237351,0.0492441027662186,0.0371645459334366,0.0567126896517068,0.0370075492210896,0.0305996576491442,0.0416184798524246,0.0505232059005303,0.0465806462935003,0.0415658758828655,0.029817252801289,0.0196295232457353,0,0.0494465753324607,0.0498874063532442,0.0476067167128095,0.0340676266417204,0.0370449758273936,0.0343890032136557,0.046192123642169,0.0578767602419167,0.0494268151532739,0.0451676896944585,0.057502101272188,0.0463213221615895,0.0376388597441139,0.0307490464634746,0.0360259719535126,0.0389311407677498,0.0454600568768506,0.0465761880732452,0.0522311094200427,0.0560334988256386,0.0551852960324674,0.0635524034820697,0.0561207319830476,0.0617544262163307,0.0494763741717032,0.0401618785460304,0.0446782047299011,0.0459632168715801,0.0468817411240176,0.0525876975594873,0.0461781368316527,0.0546298725545329,0.055881380046365,0.0390470789338859,0.053249343322631,0.0589880461438374,0.0386949660217464,0.0365282265167272,0.0374682405510305,0.0473381686489245,0.04518158729306,0.0442091884151164,0.0356291462639844,0.0395642032253082,0.0348771843671451
"15",0.0515144118386722,0.0479535235554786,0.0448246873359467,0.0347269920469414,0.0369802306705513,0.0419077272628933,0.0485471017543921,0.0457904839904456,0.0464149009975154,0.0439210061580463,0.040688593325459,0.0410377511671744,0.0388048739558868,0.0488292224914006,0.0494465753324607,0,0.0199277287848247,0.0191060821020163,0.0441836463531672,0.046817448957044,0.0497073306944204,0.045682420668438,0.0399315692368398,0.0365459694785283,0.0380573135690112,0.0427976578355474,0.0384050130212234,0.0393407800957055,0.0423901805556642,0.0338794123897296,0.0546991741440697,0.0487961234100419,0.0536115634103043,0.0456674916247877,0.0465144824248434,0.0512263199241977,0.0603367850889508,0.0578924386987023,0.0584757126553563,0.0451637517542008,0.0386972435391691,0.047291582494294,0.036006067991519,0.0329136675259251,0.0482874570987032,0.0530327253504258,0.0544198283134157,0.0574997957139376,0.0533423819540724,0.0610538665643315,0.0610652111588746,0.0523777881325669,0.0521382038175316,0.0464728954227631,0.0361569517710284,0.0307357851851121,0.0361871068738499,0.0445691334943166,0.0417817379926058,0.0518788249501054
"16",0.0527868692517436,0.0507423657209975,0.0493988083792993,0.0427445041838105,0.0407483061066608,0.0495632739397647,0.0506190863331756,0.0451477335012173,0.0463844407534753,0.0448933669235663,0.0417423741802944,0.0441490628454322,0.0380401957483628,0.0494668012591748,0.0498874063532442,0.0199277287848247,0,0.0171614125322943,0.0485485063262222,0.0481706131737249,0.0500942297165598,0.0463601088323863,0.0376469160412647,0.0345593987396824,0.0421894042864042,0.0483505091931611,0.0447045650404681,0.0352388688178869,0.0432703194319834,0.0361510505167715,0.0573190458121422,0.0474354031797516,0.0560877457455403,0.0475811228526246,0.045454672626432,0.0498100820351807,0.0634872489089704,0.0609085738089566,0.0640432826001432,0.0464821054970443,0.0409315402810183,0.0483953027827235,0.0365368100893942,0.0334583925145919,0.0424787766458022,0.0500695373896969,0.0518987946858572,0.0551722568351316,0.0550608407201925,0.0602723159879319,0.0589367554571403,0.0505157210156631,0.0510032913858373,0.044586931964894,0.0424577393253235,0.0415436122729239,0.0475001293588318,0.0471114843664417,0.0407790573539757,0.0513879772079243
"17",0.0456572764386724,0.048799074534147,0.0471131708177358,0.0345485699446873,0.0340765224258042,0.0424084717897033,0.0438558075336683,0.0400467423474145,0.0417299240352537,0.0388895798823655,0.0427615936969676,0.0408374948113732,0.0340731105890488,0.0459947856136037,0.0476067167128095,0.0191060821020163,0.0171614125322943,0,0.0457503860379229,0.0453178968626159,0.0481782333866103,0.0435761266953747,0.0363445755298617,0.0348178535247488,0.0374205282786639,0.0419182049715316,0.0421479650019913,0.0324084086229179,0.0380210248152871,0.0305943361140186,0.0533673102995619,0.0430415395313275,0.0524077679761155,0.043473192737859,0.0438734098862776,0.0480439986502997,0.0544840426311253,0.0530432344434041,0.0563021626107554,0.0451271863929925,0.0360273152556424,0.0424161693310107,0.0325903479200557,0.0316393896650296,0.0438767384007961,0.0484975951708083,0.0510342748105168,0.0545899709968481,0.0521705554825118,0.0576657506677668,0.0574202789565965,0.0489270556559448,0.049513268694898,0.0428273383307439,0.0385763858300881,0.0348283275785706,0.0395631507246766,0.0403716080687694,0.0352344108824043,0.0445816272188908
"18",0.0612602931981159,0.0476059508155972,0.0495027332835091,0.0428460639876355,0.035897745336292,0.0536428035309679,0.038919201585477,0.0347819412143534,0.0463159329383788,0.0536846202544879,0.0396356385778186,0.0322782888833145,0.034728245966042,0.0370812719163015,0.0340676266417204,0.0441836463531672,0.0485485063262222,0.0457503860379229,0,0.0192724102511034,0.020665278686742,0.0374922759429674,0.0514790132387291,0.0441312651578546,0.0326099529196631,0.0412497413246672,0.0294897430699677,0.032554990764753,0.027679292951468,0.0312159571314006,0.0317928289565977,0.0371666620977262,0.0388482022109006,0.0368500301871991,0.04019129495508,0.0382937357914048,0.0576580432143634,0.0526449313097285,0.0563593024925234,0.043758402095985,0.034319429142928,0.0395005999466067,0.0395267730461832,0.0444739327784203,0.0495576154326243,0.0515695457374974,0.0561362097791545,0.0568593907663429,0.036905254928733,0.0443039094230614,0.0480191215964331,0.0418919667343186,0.0434224746965078,0.0411032194824444,0.0445950995985985,0.0424219029966924,0.0411619372561451,0.040458677380194,0.0412554200082843,0.0416588884021344
