,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,,,0,17.03045,,16.25939097
9,0.384293472,0.443867172,0.432441487,0.557136399,0.565494933,0.555542479,0.682714779,0.557515539,0.622366522,,0.12635243,0.117266945,0.881539325,0.882823494,0.854248272,0.643886279,0.636168735,0.673545569,0.566765299,0.612787258,0.666947866,0.351717123,0.427739469,0.424187956,0.559981955,0.577912545,0.516495996,0.591512845,0.573751396,0.544995253,0.642146394,0.435438674,0.354465534,0.236613363,0.516656335,0.484647954,0.443259488,0.548564939,0.481613797,0.591493738,0.62216157,0.581979571,0.65936647,0.685482322,0.726366983,0.455514856,0.544314625,0.61793149,0.634645657,0.555836723,0.582241978,0.633823312,0.596451692,0.585862631,0.498981363,0.532458766,0.482671153,0.491552114,0.574111343,0.437132893,0.131421992,0.857954358,0.854499526,0.264594521,0.433865829,0.396424679,0.498975386,0.464391543,0.414818812,0.827514813,0.691819219,0.763433187,0.493413459,0.783279695,0.624239393,,,10,16.96607,,
10,0.353658656,0.388123845,0.398871235,0.496672882,0.4936444,0.488679926,0.699532957,0.491568585,0.539736755,0.12635243,,0.175968872,0.899487172,0.736559384,0.778525739,0.589696731,0.581276134,0.615749382,0.592448972,0.569413629,0.665763761,0.282346479,0.359746271,0.373962999,0.588226852,0.548131445,0.479193662,0.534179457,0.443561187,0.447853981,0.519131656,0.349942445,0.256618642,0.287364387,0.455532679,0.472433786,0.424646926,0.551427836,0.46519457,0.516149257,0.543278255,0.516611446,0.664255236,0.631471447,0.691636866,0.445322983,0.492197468,0.555286975,0.556954384,0.517277498,0.525664785,0.575481166,0.566974597,0.563645862,0.455468255,0.491391997,0.436475179,0.433268515,0.464182727,0.356996554,0.963633178,0.734336542,0.729118312,0.211959588,0.412114926,0.366584542,0.415545431,0.411978827,0.395321576,0.767928464,0.624195523,0.684557161,0.451981719,0.684283278,0.592466638,,,11,16.81374,,
11,0.428199291,0.443398498,0.459334445,0.581381979,0.588415823,0.572392964,0.655332728,0.535599422,0.59277695,0.117266945,0.175968872,,0.893548249,0.822938197,0.862631443,0.634217923,0.621962393,0.664833892,0.581191622,0.627694141,0.679935274,0.384882682,0.387653255,0.385111658,0.538176796,0.567317117,0.471342765,0.565878928,0.481678938,0.49714385,0.588564645,0.355611692,0.352854995,0.242261165,0.48779796,0.465372843,0.439433955,0.538535476,0.483515678,0.621818472,0.625748193,0.588494827,0.685392891,0.713444927,0.749481551,0.466678442,0.523397297,0.645712782,0.632829473,0.59146327,0.61175865,0.584923899,0.569117375,0.563233396,0.469761944,0.51225164,0.474348264,0.459224278,0.474916685,0.357325196,0.145997176,0.814453582,0.879414986,0.214299569,0.336635347,0.314471954,0.453465685,0.442665917,0.389869675,0.844484583,0.692121775,0.765276995,0.523437273,0.797574889,0.633187829,,,12,15.90664,,
12,0.777336355,0.729261333,0.739967454,0.726797785,0.681757868,0.784777748,0.696157829,0.736113756,0.696851665,0.881539325,0.899487172,0.893548249,,0.283994592,0.245972154,0.657152432,0.676885735,0.797576134,0.563188489,0.574466872,0.491825531,0.883473776,0.885576474,0.915189163,0.812764344,0.594315561,0.963879975,0.666691782,0.75649695,0.664787643,0.588555484,0.768147185,0.733664392,0.91848717,0.656794764,0.846762596,0.876412654,0.13876663,0.998275636,0.667191133,0.586485869,0.542884868,0.545369572,0.554338625,0.726276832,0.824514225,0.835836498,0.736454224,0.574723493,0.6172596,0.539628799,0.87885157,0.887538884,0.929783773,0.69481544,0.752473925,0.737115855,0.817969135,0.865821275,0.849132549,0.713557349,0.593586148,0.441921375,0.82533739,0.193674199,0.948439465,0.838839167,0.816467434,0.972933964,0.561837366,0.538549362,0.431413618,0.742183963,0.945999136,0.811712269,,,13,16.54597,,
13,0.699555461,0.632327744,0.667783455,0.615858454,0.595169188,0.614398755,0.712436839,0.723543895,0.686615259,0.882823494,0.736559384,0.822938197,0.283994592,,0.254937935,0.717359739,0.721569658,0.719627411,0.568948277,0.585423755,0.511199736,0.825676943,0.876552373,0.863156568,0.894544132,0.514262466,0.913749671,0.673387197,0.777714646,0.679119334,0.524534639,0.679731749,0.675677753,0.892694323,0.669336837,0.854537256,0.789489625,0.122341335,0.878313982,0.444935714,0.423557,0.389345373,0.423987133,0.389553122,0.578688677,0.883486549,0.798483922,0.733863472,0.531698135,0.568992694,0.518641289,0.893678228,0.925692652,0.944283926,0.697643355,0.741647312,0.675184145,0.773718576,0.867628323,0.776743669,0.571833136,0.447658628,0.411583542,0.872715963,0.169753849,0.934448444,0.873365453,0.816815543,0.913147544,0.535488714,0.516466174,0.421535539,0.6329648,0.838561496,0.695388323,,,14,16.60986,,
14,0.718527937,0.637538894,0.66283744,0.69555614,0.648263657,0.678129734,0.659844132,0.641916488,0.596585238,0.854248272,0.778525739,0.862631443,0.245972154,0.254937935,,0.625136826,0.633778699,0.629619667,0.528347955,0.553438798,0.457493792,0.833121526,0.861691517,0.877677666,0.749478599,0.56224679,0.873436358,0.625935298,0.755695761,0.656142394,0.515786245,0.722693559,0.787879418,0.922817587,0.737593813,0.888667263,0.847798137,0.993793865,0.834726944,0.581256726,0.563227326,0.512475853,0.552188477,0.492978994,0.733846198,0.822562185,0.813482336,0.725735529,0.522884137,0.579888548,0.589183493,0.84554898,0.865641674,0.974877344,0.684276416,0.687626131,0.654236713,0.744626139,0.783312662,0.773552293,0.658274965,0.456654812,0.398686296,0.822731294,0.168587926,0.946377976,0.813642823,0.864889856,0.975581662,0.679145936,0.569621354,0.442468434,0.77337199,0.978968933,0.846872477,,,15,15.63382,,
15,0.612287869,0.58444593,0.586337526,0.741676466,0.69126182,0.718771799,0.439956814,0.436254158,0.434182599,0.643886279,0.589696731,0.634217923,0.657152432,0.717359739,0.625136826,,0.16119112,0.344941946,0.472365134,0.496682278,0.481743652,0.63252437,0.628391318,0.598744844,0.445599342,0.498785992,0.568115514,0.497897598,0.525991372,0.527913198,0.495787221,0.663142495,0.543134387,0.678258658,0.642912144,0.736342396,0.838638525,0.722826912,0.633454997,0.691915126,0.735666664,0.677515119,0.729993823,0.795575649,0.969984224,0.573922923,0.568424576,0.624561654,0.599715342,0.586275692,0.533733134,0.356641296,0.373733239,0.412622854,0.45761637,0.423263758,0.423998974,0.54821536,0.577184381,0.579658912,0.95369841,0.592122427,0.553552368,0.596215318,0.728445875,0.691951677,0.625947422,0.612354913,0.738613682,0.722115938,0.559658277,0.562591496,0.82345589,0.152228775,0.956242418,,,16,15.66987,,
0.511977243,0.572129185,0.556817545,0.575991769,0.712133832,0.681944415,0.762947816,0.413691343,0.483328883,0.398559816,0.636168735,0.581276134,0.621962393,0.676885735,0.721569658,0.633778699,0.16119112,,0.257952155,0.529878373,0.563296244,0.557495693,0.611956476,0.616347872,0.624447348,0.366832682,0.489932333,0.519571477,0.557414977,0.58284682,0.567265918,0.498975253,0.561333185,0.526914665,0.676825363,0.658773172,0.746229228,0.888971963,0.736432372,0.617415721,0.779466259,0.76541316,0.694717836,0.724787987,0.776389143,0.949739498,0.524666727,0.542625225,0.561881257,0.594116286,0.591953757,0.557349672,0.477544583,0.429733612,0.462286718,0.477826334,0.394334523,0.357553557,0.464257646,0.51589682,0.514466199,0.939766116,0.615821933,0.571434787,0.596647292,0.758484988,0.679988412,0.629151287,0.663851161,0.731826723,0.698178643,0.556635636,0.556567379,0.816329835,0.124569941,0.937942733,,,17,15.61027,,
17,0.558891835,0.516932869,0.537823917,0.675672378,0.634883485,0.667248787,0.391191356,0.396333791,0.368865129,0.673545569,0.615749382,0.664833892,0.797576134,0.719627411,0.629619667,0.344941946,0.257952155,,0.621953225,0.661657849,0.623641455,0.664384123,0.616928886,0.731322679,0.348541155,0.493196362,0.555249299,0.634274875,0.748963965,0.661174994,0.493889979,0.561284966,0.568897519,0.741436547,0.712992665,0.812961843,0.858212578,0.856952325,0.689345646,0.78961195,0.763554773,0.694881326,0.756533596,0.767197614,0.977346252,0.524917979,0.497211182,0.497467397,0.653674159,0.649827525,0.621459333,0.484576239,0.528824439,0.559938954,0.459351884,0.38926939,0.336458433,0.412688997,0.438863142,0.495995768,0.877847589,0.597222383,0.559175993,0.654657772,0.775488796,0.751866356,0.724159993,0.677148313,0.811274964,0.678338713,0.583795239,0.531645519,0.848735368,0.169954845,0.973388784,,,18,16.49073,,
18,0.557361928,0.537677262,0.517612764,0.624751992,0.696999493,0.615841417,0.674396559,0.562141219,0.572316567,0.566765299,0.592448972,0.581191622,0.563188489,0.568948277,0.528347955,0.472365134,0.529878373,0.621953225,,0.122486312,0.218946213,0.551893292,0.611495243,0.579573346,0.587914598,0.545346654,0.642722537,0.395233145,0.44212283,0.432819288,0.468413458,0.542499431,0.49968137,0.644839193,0.591448668,0.779763247,0.664344874,0.645659565,0.544315287,0.529352872,0.543699686,0.492576624,0.495574295,0.583413298,0.761749534,0.646314657,0.671647183,0.697422939,0.344513355,0.336397194,0.317719323,0.623881976,0.634942626,0.645678725,0.655513287,0.585225398,0.546636761,0.644379578,0.677846152,0.617451432,0.828496632,0.579574866,0.549259247,0.557564344,0.766855625,0.715356653,0.686275495,0.612985318,0.712483669,0.735227794,0.596814154,0.575852188,0.684366158,0.86294767,0.76726988,,,19,16.44355,,
19,0.613215679,0.586785765,0.555545827,0.664487263,0.664739725,0.667569531,0.657928423,0.616815647,0.624223943,0.612787258,0.569413629,0.627694141,0.574466872,0.585423755,0.553438798,0.496682278,0.563296244,0.661657849,0.122486312,,0.186379649,0.599326761,0.669162829,0.632431817,0.658969275,0.553757689,0.734577187,0.416135537,0.485566161,0.449888344,0.512335469,0.614682279,0.547721813,0.682366372,0.662853737,0.723175779,0.762734653,0.679765744,0.611728378,0.536421134,0.537346985,0.499146481,0.514445948,0.613888881,0.773681922,0.717443945,0.733518358,0.768643169,0.426365896,0.388289261,0.355744569,0.646525388,0.649933921,0.658327843,0.639132316,0.642821981,0.611281621,0.713422833,0.735882147,0.679885656,0.871858393,0.566933746,0.538712417,0.655668864,0.811655338,0.751999148,0.63717252,0.647184849,0.734318643,0.753894383,0.599633354,0.59251345,0.766113753,0.868819919,0.775733178,,,20,16.41633,,
20,0.632512953,0.583455155,0.562248423,0.643218934,0.646145921,0.662729232,0.611298187,0.5838786,0.586181975,0.666947866,0.665763761,0.679935274,0.491825531,0.511199736,0.457493792,0.481743652,0.557495693,0.623641455,0.218946213,0.186379649,,0.656344652,0.684914349,0.661335441,0.667774362,0.576387996,0.734977492,0.413856917,0.493495796,0.476332186,0.49883788,0.631546618,0.586157462,0.729966167,0.613713986,0.741889745,0.766285258,0.772275323,0.672272264,0.53558954,0.591765487,0.483958941,0.519121546,0.587973789,0.789118985,0.745246463,0.728598112,0.74225578,0.452529835,0.459571443,0.452751965,0.659687242,0.662145398,0.689559986,0.641564977,0.612145439,0.611476981,0.798642197,0.714117693,0.687956982,0.721529637,0.497988536,0.465768179,0.651439678,0.875532676,0.786644766,0.696129964,0.776671784,0.822272685,0.742342463,0.614997386,0.554513965,0.726815989,0.932583174,0.812968472,,,21,16.42453,,
21,0.451832945,0.451955296,0.466924631,0.629142315,0.588358793,0.595338799,0.536375753,0.434513872,0.48598538,0.351717123,0.282346479,0.384882682,0.883473776,0.825676943,0.833121526,0.63252437,0.611956476,0.664384123,0.551893292,0.599326761,0.656344652,,0.218175663,0.211821423,0.534799114,0.491561126,0.531246644,0.419917747,0.371352479,0.399655492,0.492842591,0.434324292,0.354152569,0.474762187,0.615931454,0.645424428,0.527421583,0.521387623,0.462411346,0.632457414,0.651121256,0.595833639,0.695713265,0.733571826,0.814827742,0.592415172,0.565833214,0.637299862,0.614993691,0.59434437,0.591894322,0.562674199,0.558381493,0.55645179,0.591448895,0.565522541,0.556756351,0.477648515,0.531839179,0.443748635,0.131295185,0.788854948,0.789712942,0.337636437,0.413991569,0.463951422,0.395587289,0.428797264,0.483922356,0.893563292,0.737879682,0.785973529,0.676653558,0.798145898,0.734624312,,,22,16.43611,,
22,0.462961887,0.43192513,0.445859216,0.681136768,0.585374388,0.683914482,0.451678372,0.345165547,0.393547571,0.427739469,0.359746271,0.387653255,0.885576474,0.876552373,0.861691517,0.628391318,0.616347872,0.616928886,0.611495243,0.669162829,0.684914349,0.218175663,,0.337162946,0.517153485,0.492243111,0.55691394,0.456947438,0.539834747,0.479862613,0.477337451,0.499451777,0.398242892,0.566891227,0.677238486,0.727196774,0.616854286,0.642183533,0.518989884,0.66232418,0.673826862,0.62251992,0.727681444,0.729665876,0.852581351,0.618342937,0.542695176,0.635844549,0.657658189,0.652374314,0.649194581,0.576945962,0.59873537,0.599653746,0.599225614,0.516583482,0.518541867,0.485141667,0.437481838,0.411174978,0.989973899,0.771457913,0.776687892,0.446246999,0.518565515,0.549957799,0.515172624,0.593339496,0.622131963,0.915374882,0.779234811,0.791444234,0.671116148,0.887118755,0.836954813,,,23,16.45759,,
23,0.535624144,0.544285872,0.557856854,0.655919844,0.668782539,0.676548764,0.597498693,0.513972839,0.562943639,0.424187956,0.373962999,0.385111658,0.915189163,0.863156568,0.877677666,0.598744844,0.624447348,0.731322679,0.579573346,0.632431817,0.661335441,0.211821423,0.337162946,,0.659433381,0.496147792,0.599465183,0.437374472,0.369965145,0.438931357,0.544575182,0.497386927,0.424946433,0.521625825,0.661342723,0.684876269,0.688457552,0.514818247,0.599747426,0.663388816,0.676385588,0.638445397,0.742748484,0.819872197,0.865519773,0.656376969,0.614597324,0.714975152,0.65867476,0.627737359,0.612924342,0.547572417,0.523263679,0.531192353,0.645242973,0.613673344,0.622958973,0.591569471,0.627493937,0.555361756,0.147442292,0.819119145,0.824628869,0.419651256,0.479145479,0.51824858,0.412438399,0.445813949,0.496854368,0.943734186,0.771649756,0.837543498,0.663215638,0.869452612,0.864195171,,,24,15.14398,,
24,0.536391147,0.524236298,0.543677117,0.681481323,0.63434777,0.651232988,0.461744669,0.4179374,0.412841242,0.559981955,0.588226852,0.538176796,0.812764344,0.894544132,0.749478599,0.445599342,0.366832682,0.348541155,0.587914598,0.658969275,0.667774362,0.534799114,0.517153485,0.659433381,,0.496263626,0.349917829,0.616886375,0.619924377,0.594785629,0.532841269,0.435866168,0.452358777,0.691614394,0.679419943,0.738266467,0.732945318,0.719244357,0.573264713,0.736523967,0.812652868,0.738785364,0.771244621,0.79849854,0.967685372,0.413297212,0.416151394,0.44482722,0.627288854,0.621741753,0.595251368,0.514243584,0.543995826,0.554392234,0.445338439,0.358482115,0.324755372,0.281331185,0.336974255,0.359233542,0.155371336,0.778745624,0.738416573,0.518511566,0.598112468,0.634844832,0.626157486,0.679814435,0.711411727,0.883736812,0.692813764,0.686646548,0.811344621,0.114835287,0.928987924,,,25,11.21931,,
25,0.493667314,0.494684153,0.494167766,0.496177813,0.488444938,0.489646262,0.485633734,0.487663879,0.488581379,0.577912545,0.548131445,0.567317117,0.594315561,0.514262466,0.56224679,0.498785992,0.489932333,0.493196362,0.545346654,0.553757689,0.576387996,0.491561126,0.492243111,0.496147792,0.496263626,,0.513741855,0.485616259,0.489139631,0.493995234,0.486811489,0.598624243,0.579553962,0.517169113,0.524346423,0.529996984,0.561562726,0.485941795,0.487246293,0.58583436,0.513196377,0.541353325,0.49583859,0.499829612,0.592168284,0.511373492,0.498196914,0.538722139,0.495833795,0.497694952,0.498315419,0.487573172,0.489531366,0.493149672,0.512116768,0.588928821,0.572281419,0.544324333,0.511894377,0.561459489,0.592823156,0.498558515,0.525514529,0.563367722,0.498647683,0.513224171,0.491874224,0.486954944,0.499558729,0.542416915,0.525882327,0.53691939,0.513528129,0.512266837,0.516617253,,,26,15.71579,,
26,0.63383713,0.494684153,0.662134739,0.887645673,0.766149146,0.772652162,0.614133984,0.558342567,0.569637425,0.516495996,0.479193662,0.471342765,0.963879975,0.913749671,0.873436358,0.568115514,0.519571477,0.555249299,0.642722537,0.734577187,0.734977492,0.531246644,0.55691394,0.599465183,0.349917829,0.513741855,,0.663933674,0.614271232,0.585989822,0.674436269,0.423759615,0.413569813,0.474267558,0.582787642,0.573522974,0.691667812,0.695412975,0.612411758,0.817775826,0.854547946,0.817446442,0.879394463,0.994332483,0.134255932,0.461198578,0.496347964,0.518215119,0.742469922,0.727645489,0.693657557,0.618566399,0.621385867,0.616949518,0.441783693,0.425136379,0.414879651,0.341922592,0.37785794,0.358657417,0.126459547,0.932471543,0.881273985,0.494718747,0.486655192,0.426231198,0.593112728,0.622499455,0.669725694,0.925964577,0.785786362,0.815448234,0.788231855,0.985799512,0.947458984,,,27,15.92879,,
27,0.574715494,0.518351218,0.512235875,0.646815448,0.564127516,0.594514325,0.488922177,0.457631328,0.463472452,0.591512845,0.534179457,0.565878928,0.666691782,0.673387197,0.625935298,0.497897598,0.557414977,0.634274875,0.395233145,0.416135537,0.413856917,0.419917747,0.456947438,0.437374472,0.616886375,0.485616259,0.663933674,,0.257127984,0.222243586,0.39863443,0.542942695,0.489859498,0.676728634,0.628761542,0.741434956,0.736757897,0.658573729,0.581432696,0.592555739,0.581749491,0.52599922,0.614839444,0.675151625,0.835181139,0.682219176,0.676876794,0.632723126,0.529563848,0.551384966,0.494539435,0.551789349,0.559525239,0.583394252,0.644549665,0.587442362,0.651825817,0.615693977,0.64424658,0.666639897,0.86268182,0.619742596,0.614129224,0.511617653,0.681836673,0.644886998,0.51539456,0.563839283,0.726698494,0.834643911,0.672775923,0.652672855,0.693553616,0.979899356,0.812168258,,,28,16.08765,,
28,0.558262378,0.572689189,0.547989999,0.664557213,0.641841719,0.649453323,0.681469676,0.556623137,0.584665569,0.573751396,0.443561187,0.481678938,0.75649695,0.777714646,0.755695761,0.525991372,0.58284682,0.748963965,0.44212283,0.485566161,0.493495796,0.371352479,0.539834747,0.369965145,0.619924377,0.489139631,0.614271232,0.257127984,,0.224225266,0.514848427,0.542247993,0.454278882,0.563866538,0.584831415,0.647425446,0.631718473,0.552516154,0.558583317,0.626727753,0.635715674,0.586416978,0.656822123,0.745536832,0.823434333,0.645495282,0.624891622,0.68138634,0.553334244,0.537483212,0.494773672,0.542536162,0.518453864,0.529343444,0.614125543,0.629195616,0.615994486,0.64418848,0.692576278,0.628181643,0.991349299,0.719781645,0.716713477,0.415963417,0.565968665,0.557637178,0.418635352,0.479877488,0.584824486,0.851437291,0.675663137,0.716114132,0.646649859,0.824843512,0.755564852,,,29,15.94772,,
